timestamp,zone_id,vehicle_count,AQI,energy_consumption,anomaly_score
2024-02-11 21:00:00,Z1,1966.0,53.8,827.5624999999999,-0.025805026733809577
2024-06-03 20:00:00,Z6,7405.0,132.6,768.4,-0.025759952644263118
2024-01-11 17:00:00,Z6,7897.0,137.29999999999998,532.6,-0.025476689283648102
2024-06-07 08:00:00,Z6,7976.0,137.29999999999998,570.7,-0.025465594970728977
2024-04-02 17:00:00,Z6,7990.0,137.29999999999998,574.4,-0.025465594970728977
2024-04-09 20:00:00,Z1,7821.0,118.2,827.5624999999999,-0.02533125830695815
2024-01-19 16:00:00,Z6,6360.0,135.5,510.1,-0.025321463928020704
2024-06-08 21:00:00,Z1,1798.0,49.5,827.5624999999999,-0.025215429584841575
2024-06-11 18:00:00,Z4,8539.5,81.6,805.8,-0.025203734234208852
2024-05-23 19:00:00,Z4,8539.5,65.4,790.5,-0.02488453328364404
2024-06-22 21:00:00,Z4,2442.0,38.6,827.5624999999999,-0.02487306521637389
2024-03-25 20:00:00,Z6,7991.0,137.29999999999998,783.6,-0.02480543291738313
2024-04-29 17:00:00,Z6,7463.0,137.29999999999998,539.6,-0.024748273853150482
2024-05-03 17:00:00,Z6,8244.0,137.29999999999998,540.3,-0.024632276999071445
2024-02-23 20:00:00,Z6,8174.0,137.29999999999998,738.2,-0.02448332721403712
2024-04-25 19:00:00,Z6,7842.0,137.0,750.0,-0.02414311142101555
2024-02-14 17:00:00,Z6,8136.0,137.29999999999998,537.7,-0.0238550535477976
2024-06-27 09:00:00,Z6,7298.0,137.29999999999998,530.5,-0.02363812838907764
2024-01-10 07:00:00,Z2,8539.5,124.3,566.7,-0.023403918873970864
2024-04-29 20:00:00,Z4,8539.5,101.8,807.4,-0.023370696984698514
2024-02-26 17:00:00,Z6,7312.0,137.29999999999998,552.4,-0.023274155759696824
2024-02-04 21:00:00,Z4,3015.0,42.1,826.6,-0.023069100059349812
2024-06-20 17:00:00,Z6,8142.0,137.29999999999998,570.9,-0.022831482647277634
2024-02-23 09:00:00,Z6,8152.0,137.29999999999998,602.4,-0.02243554673131054
2024-02-22 17:00:00,Z6,6703.0,136.9,531.7,-0.022214927667887685
2024-02-09 20:00:00,Z6,7431.0,137.29999999999998,742.5,-0.02209396067660674
2024-02-25 21:00:00,Z1,2065.0,44.4,827.5624999999999,-0.022058468928535357
2024-05-29 19:00:00,Z6,7990.0,137.29999999999998,702.8,-0.02202370300236034
2024-05-09 17:00:00,Z6,7467.0,136.4,545.4,-0.021926515205316188
2024-03-30 21:00:00,Z5,2277.0,62.2,815.7,-0.021816643314220396
2024-04-25 19:00:00,Z1,7933.0,116.1,827.5624999999999,-0.02179894223700296
2024-04-27 20:00:00,Z4,4404.0,25.6,827.5624999999999,-0.021795515401725418
2024-06-24 07:00:00,Z6,7818.0,137.29999999999998,533.3,-0.02177593168202574
2024-04-27 21:00:00,Z4,3025.0,45.5,827.5624999999999,-0.02171770402921136
2024-01-10 18:00:00,Z4,8539.5,91.0,810.5,-0.021687596768667827
2024-05-06 20:00:00,Z4,8245.0,68.8,827.5624999999999,-0.02160348079080021
2024-02-19 17:00:00,Z6,7746.0,137.29999999999998,532.5,-0.021572245259730782
2024-05-17 19:00:00,Z4,8539.5,83.3,827.5624999999999,-0.02143673607566321
2024-05-02 20:00:00,Z6,7842.0,137.29999999999998,723.3,-0.021270716977868864
2024-05-21 09:00:00,Z6,7417.0,137.29999999999998,549.1,-0.02119930418329008
2024-03-13 18:00:00,Z6,7162.0,137.29999999999998,742.1,-0.021172636703051695
2024-05-02 09:00:00,Z2,8539.5,127.7,613.4,-0.021060000803248213
2024-04-25 18:00:00,Z4,8539.5,87.5,827.5624999999999,-0.02099315537716706
2024-02-07 08:00:00,Z6,7862.0,137.29999999999998,567.1,-0.020971591278471258
2024-01-16 18:00:00,Z4,8539.5,83.4,819.9,-0.020901145576039726
2024-01-30 19:00:00,Z4,8539.5,70.7,819.4,-0.02062693935985771
2024-01-18 20:00:00,Z6,7810.0,137.29999999999998,714.0,-0.02062376493363005
2024-06-27 07:00:00,Z6,7789.0,135.7,578.1,-0.020596779857878555
2024-06-23 16:00:00,Z2,1777.0,56.4,540.0,-0.020505967203904185
2024-02-27 17:00:00,Z1,8539.5,127.1,649.5,-0.0202724532742512
2024-02-01 08:00:00,Z6,7742.0,137.29999999999998,561.7,-0.020013596378974707
2024-06-28 08:00:00,Z6,6962.0,132.7,528.9,-0.019941242082402888
2024-05-03 17:00:00,Z2,8539.5,122.4,568.5,-0.019877718131809052
2024-01-13 21:00:00,Z4,3435.0,46.6,826.7,-0.019866265808776706
2024-04-24 17:00:00,Z6,7960.0,137.29999999999998,552.1,-0.019759298025155303
2024-06-24 09:00:00,Z6,8096.0,137.29999999999998,539.4,-0.019649793857322684
2024-03-02 21:00:00,Z4,2977.0,45.2,827.5624999999999,-0.019581414663882524
2024-01-27 05:00:00,Z4,2249.0,32.8,684.7,-0.01955704580837614
2024-01-25 19:00:00,Z4,7816.0,51.6,817.9,-0.019519669593758393
2024-03-12 18:00:00,Z2,8518.0,126.0,749.9,-0.019441523653164317
2024-04-03 18:00:00,Z6,7763.0,137.29999999999998,733.4,-0.019246053485799774
2024-05-24 17:00:00,Z2,8287.0,109.9,519.6,-0.01923215468560302
2024-04-08 20:00:00,Z4,8539.5,69.0,827.5624999999999,-0.019145340719705084
2024-05-05 21:00:00,Z5,2250.0,59.0,763.0,-0.01905040517202794
2024-06-18 09:00:00,Z6,7639.0,130.8,549.4,-0.019038564997327923
2024-03-19 20:00:00,Z4,8539.5,75.2,821.0,-0.018809027285902613
2024-04-23 19:00:00,Z6,7521.0,137.29999999999998,739.8,-0.018794470626093962
2024-05-25 21:00:00,Z4,2518.0,38.2,812.9,-0.01871349343435713
2024-05-06 17:00:00,Z6,7556.0,137.29999999999998,548.2,-0.01855639937730358
2024-03-23 21:00:00,Z1,2023.0,61.4,827.5624999999999,-0.018552133336658172
2024-01-25 17:00:00,Z6,7810.0,137.29999999999998,581.5,-0.018401739792264005
2024-04-08 18:00:00,Z6,7595.0,137.29999999999998,760.7,-0.018364202305158672
2024-04-23 17:00:00,Z6,7623.0,137.29999999999998,568.4,-0.018303408925303466
2024-03-11 18:00:00,Z6,7372.0,137.29999999999998,741.2,-0.01805154446894286
2024-02-01 19:00:00,Z5,8539.5,123.9,727.5,-0.01802508448741602
2024-03-05 18:00:00,Z6,7931.0,137.29999999999998,744.8,-0.01796403750020592
2024-06-10 19:00:00,Z6,7872.0,137.29999999999998,719.9,-0.01795166619609556
2024-03-26 18:00:00,Z6,7293.0,137.29999999999998,740.5,-0.017850232119023035
2024-04-07 21:00:00,Z4,2824.0,43.5,827.5624999999999,-0.017620571999296564
2024-03-11 20:00:00,Z4,8539.5,85.5,827.5624999999999,-0.017592202756141262
2024-02-21 19:00:00,Z1,7815.0,96.0,827.5624999999999,-0.017483826813235126
2024-04-21 21:00:00,Z3,1826.0,53.8,778.4,-0.01730775440892074
2024-05-14 19:00:00,Z1,5659.0,78.3,827.5624999999999,-0.017256700591588237
2024-05-18 00:00:00,Z4,1603.0,42.1,696.5,-0.01718225747004043
2024-03-14 18:00:00,Z4,8539.5,76.4,827.5624999999999,-0.017098656818431146
2024-01-29 20:00:00,Z4,8539.5,65.2,827.5624999999999,-0.01707948169998097
2024-02-29 19:00:00,Z6,7811.0,137.29999999999998,728.5,-0.016989390677415783
2024-01-05 19:00:00,Z4,8539.5,58.1,827.5624999999999,-0.016969242629004788
2024-05-27 17:00:00,Z2,8376.0,93.4,543.5,-0.016847430784976858
2024-01-24 07:00:00,Z6,7882.0,137.29999999999998,586.6,-0.01676556289830622
2024-02-21 20:00:00,Z4,8539.5,67.0,827.5624999999999,-0.016750214439473554
2024-03-12 17:00:00,Z6,6734.0,137.29999999999998,581.2,-0.016581448587143277
2024-02-27 18:00:00,Z4,8539.5,69.4,827.5624999999999,-0.016310008460817538
2024-06-19 19:00:00,Z4,8539.5,59.6,819.4,-0.016240455220525418
2024-05-09 18:00:00,Z4,8539.5,66.0,827.5624999999999,-0.015921075183053635
2024-01-01 09:00:00,Z6,7969.0,137.29999999999998,561.3,-0.015874699962499905
2024-06-10 19:00:00,Z4,8539.5,70.7,827.5624999999999,-0.015670878039632075
2024-01-27 21:00:00,Z1,2035.0,55.5,827.5624999999999,-0.01566485559845021
2024-06-20 20:00:00,Z4,8539.5,69.4,827.5624999999999,-0.01566406244151497
2024-01-30 17:00:00,Z6,7811.0,137.29999999999998,558.7,-0.015644441680826904
2024-06-04 09:00:00,Z6,7213.0,135.5,546.3,-0.015385732104776229
2024-05-20 19:00:00,Z6,7797.0,137.29999999999998,727.8,-0.015215898932149696
2024-03-08 17:00:00,Z6,7149.0,136.5,536.5,-0.01520028452083344
2024-02-08 19:00:00,Z4,8539.5,90.2,827.5624999999999,-0.015154593687427442
2024-03-17 19:00:00,Z4,4235.0,41.5,827.5624999999999,-0.015114790777651876
2024-06-19 18:00:00,Z4,8539.5,71.0,822.2,-0.015100333740116434
2024-06-25 08:00:00,Z6,7846.0,137.29999999999998,556.9,-0.015079126178404456
2024-05-16 17:00:00,Z6,7016.0,133.0,506.5,-0.014966339325148903
2024-06-25 17:00:00,Z6,7204.0,137.29999999999998,534.9,-0.014954496273096307
2024-02-16 20:00:00,Z6,8162.0,137.29999999999998,759.7,-0.014932543587475755
2024-02-26 19:00:00,Z4,8539.5,78.4,827.5624999999999,-0.014922639602000798
2024-06-10 17:00:00,Z6,7460.0,137.29999999999998,534.4,-0.014903367700283443
2024-06-09 16:00:00,Z4,2428.0,31.6,645.7,-0.014880573638988759
2024-03-01 20:00:00,Z4,8539.5,81.3,827.5624999999999,-0.014805769117688605
2024-06-05 20:00:00,Z4,7865.0,57.1,827.5624999999999,-0.014602857385868862
2024-03-11 17:00:00,Z6,7360.0,137.29999999999998,526.9,-0.014571765600425057
2024-02-17 21:00:00,Z1,1983.0,50.8,827.5624999999999,-0.014487824978847375
2024-02-05 17:00:00,Z6,7562.0,137.29999999999998,524.2,-0.014327275431162079
2024-02-23 17:00:00,Z6,7658.0,133.8,553.4,-0.014230218894039415
2024-03-18 08:00:00,Z6,8064.0,137.29999999999998,636.1,-0.014136954697929194
2024-02-22 19:00:00,Z6,7654.0,137.29999999999998,704.8,-0.013928680398349935
2024-02-07 20:00:00,Z1,6928.0,88.3,827.5624999999999,-0.013883262036573862
2024-01-12 19:00:00,Z4,8539.5,80.6,784.8,-0.013847752487574083
2024-01-22 07:00:00,Z6,7102.0,137.29999999999998,571.2,-0.013819775540249601
2024-01-19 20:00:00,Z4,8539.5,58.6,810.1,-0.01360570464587052
2024-01-22 09:00:00,Z6,7446.0,136.4,552.1,-0.013573123807168352
2024-01-04 18:00:00,Z4,8120.0,66.1,827.5624999999999,-0.013524342196769235
2024-02-01 17:00:00,Z5,8539.5,119.7,575.8,-0.01348323403150442
2024-01-01 19:00:00,Z4,8539.5,69.9,826.5,-0.013406638098025447
2024-05-27 09:00:00,Z6,7901.0,137.29999999999998,603.7,-0.013351656370108489
2024-02-15 19:00:00,Z4,8539.5,83.7,827.5624999999999,-0.01324572190619222
2024-02-06 20:00:00,Z4,8539.5,79.7,827.5624999999999,-0.013089501328389375
2024-01-13 15:00:00,Z5,1806.0,47.2,573.3,-0.013086262841928598
2024-02-12 17:00:00,Z6,7731.0,131.7,540.0,-0.013038258234728706
2024-06-10 08:00:00,Z6,8175.0,137.29999999999998,550.7,-0.012739451619783959
2024-02-29 09:00:00,Z1,8539.5,124.2,664.9,-0.012712490199615845
2024-04-12 20:00:00,Z6,7343.0,132.4,773.5,-0.012672358615682944
2024-03-22 09:00:00,Z6,8048.0,137.29999999999998,588.3,-0.012652048842824004
2024-01-15 19:00:00,Z4,8539.5,82.1,824.1,-0.012648623721557284
2024-06-17 08:00:00,Z6,7705.0,137.29999999999998,554.9,-0.012600613103887048
2024-05-11 21:00:00,Z4,2804.0,45.0,827.5624999999999,-0.012550905140048307
2024-01-01 17:00:00,Z6,7527.0,137.29999999999998,529.8,-0.012537978511683256
2024-01-22 20:00:00,Z4,8539.5,81.2,827.5624999999999,-0.012444331141381437
2024-06-02 21:00:00,Z1,2214.0,56.5,827.5624999999999,-0.012424911889705959
2024-06-12 19:00:00,Z1,7677.0,94.8,827.5624999999999,-0.012405633658599813
2024-01-01 08:00:00,Z6,7674.0,137.29999999999998,533.3,-0.012362837277301031
2024-01-04 08:00:00,Z6,7284.0,137.29999999999998,551.4,-0.012074813258519335
2024-05-13 20:00:00,Z4,8539.5,84.1,827.5624999999999,-0.012056893019196324
2024-04-09 18:00:00,Z4,8539.5,70.4,827.5624999999999,-0.012011028555150127
2024-01-18 17:00:00,Z6,7849.0,137.29999999999998,545.3,-0.011941144798423009
2024-03-15 07:00:00,Z6,7900.0,137.29999999999998,649.9,-0.011893053802845555
2024-01-02 09:00:00,Z6,7816.0,137.29999999999998,539.1,-0.011829275686375484
2024-02-18 19:00:00,Z4,4619.0,41.2,816.8,-0.011779474223291397
2024-01-03 19:00:00,Z1,7044.0,93.8,827.5624999999999,-0.01154115299040026
2024-01-08 17:00:00,Z6,7208.0,120.8,540.7,-0.011417313603989787
2024-03-19 18:00:00,Z4,8539.5,77.8,827.5624999999999,-0.011254837038089716
2024-06-14 17:00:00,Z6,7279.0,137.29999999999998,535.0,-0.011156146668253819
2024-05-10 07:00:00,Z1,8539.5,122.5,704.6,-0.011073725988529404
2024-05-14 20:00:00,Z1,7763.0,102.1,827.5624999999999,-0.011027417241428639
2024-02-26 07:00:00,Z6,8101.0,137.29999999999998,605.6,-0.011027158552513128
2024-06-28 19:00:00,Z4,8539.5,60.2,816.7,-0.010877361570049593
2024-06-13 20:00:00,Z4,8539.5,84.4,804.6,-0.010860025781312066
2024-03-02 21:00:00,Z1,2025.0,53.0,827.5624999999999,-0.010857543902632494
2024-02-25 20:00:00,Z4,4699.0,32.2,824.7,-0.010797326800956686
2024-02-21 21:00:00,Z4,4885.0,61.3,824.4,-0.010770681144426586
2024-01-15 20:00:00,Z4,8539.5,88.4,827.5624999999999,-0.010729439318207912
2024-02-27 17:00:00,Z6,7826.0,137.29999999999998,539.7,-0.010728310781321637
2024-04-12 20:00:00,Z1,6273.0,85.5,827.5624999999999,-0.010632787046237602
2024-03-26 18:00:00,Z4,8539.5,83.4,827.5624999999999,-0.010578124881555073
2024-06-05 17:00:00,Z6,7566.0,137.29999999999998,536.1,-0.010561393649658024
2024-02-15 20:00:00,Z4,8539.5,82.6,827.5624999999999,-0.010529419616918667
2024-04-09 19:00:00,Z4,8539.5,80.7,819.7,-0.010449789331961834
2024-04-15 18:00:00,Z4,8539.5,69.7,822.4,-0.010442376235770268
2024-02-02 19:00:00,Z1,7749.0,107.0,827.5624999999999,-0.010397324350173598
2024-05-13 17:00:00,Z6,7651.0,137.29999999999998,534.5,-0.010377698710012262
2024-02-20 19:00:00,Z4,8539.5,71.2,827.5624999999999,-0.010292718026343017
2024-04-04 19:00:00,Z6,7928.0,137.29999999999998,740.6,-0.010200888970537059
2024-06-14 18:00:00,Z4,8539.5,89.1,813.5,-0.010198812875625629
2024-05-16 19:00:00,Z4,7643.0,53.2,827.3,-0.01017633162763476
2024-06-18 21:00:00,Z4,5506.0,36.0,827.5624999999999,-0.010173699835431815
2024-02-06 19:00:00,Z6,7329.0,137.29999999999998,729.9,-0.01015335667631112
2024-04-17 20:00:00,Z4,8539.5,81.9,822.5,-0.010071582237307308
2024-03-14 18:00:00,Z1,6598.0,82.5,827.5624999999999,-0.010022325919713304
2024-05-23 18:00:00,Z1,8186.0,109.3,827.5624999999999,-0.009895813981955937
2024-05-07 18:00:00,Z4,8481.0,68.1,827.5624999999999,-0.009869237827237587
2024-02-17 21:00:00,Z4,3039.0,47.8,827.5624999999999,-0.00986719451453344
2024-01-18 20:00:00,Z4,8539.5,77.0,812.7,-0.0098415471841089
2024-02-21 18:00:00,Z4,8539.5,72.9,804.8,-0.009823867971275213
2024-01-20 21:00:00,Z1,2031.0,61.2,827.5624999999999,-0.009807674574421998
2024-06-26 20:00:00,Z4,8539.5,67.8,808.0,-0.009765691000764631
2024-01-18 08:00:00,Z6,7558.0,137.29999999999998,594.8,-0.009754345832629019
2024-03-20 19:00:00,Z4,8539.5,80.4,827.5624999999999,-0.009749526853352397
2024-04-16 18:00:00,Z4,8539.5,65.3,798.5,-0.009674604665403375
2024-02-15 18:00:00,Z1,7914.0,104.4,827.5624999999999,-0.00954212185668224
2024-06-13 17:00:00,Z6,7846.0,137.29999999999998,584.1,-0.009514911556036676
2024-02-01 19:00:00,Z4,8539.5,78.1,827.5624999999999,-0.009452510070284137
2024-06-19 20:00:00,Z6,8230.0,137.29999999999998,718.9,-0.009380885265555694
2024-01-11 19:00:00,Z4,8539.5,85.6,827.5624999999999,-0.009370254668399247
2024-05-04 21:00:00,Z1,1797.0,58.7,810.8,-0.009340614054050733
2024-03-29 18:00:00,Z4,8539.5,63.0,824.2,-0.00909315799180388
2024-03-05 20:00:00,Z4,8539.5,80.1,827.5624999999999,-0.009058839904806049
2024-01-27 21:00:00,Z4,3398.0,43.1,827.5624999999999,-0.009034923165872066
2024-04-23 20:00:00,Z4,8539.5,82.9,827.5624999999999,-0.00899707560836982
2024-01-24 19:00:00,Z4,8539.5,83.8,806.9,-0.008954255619590623
2024-01-05 09:00:00,Z6,6752.0,134.5,543.8,-0.0089258668666935
2024-01-02 20:00:00,Z4,8347.0,58.8,827.5624999999999,-0.008925679022213862
2024-06-06 18:00:00,Z6,7113.0,137.29999999999998,720.4,-0.008918186956555108
2024-05-14 17:00:00,Z6,7888.0,137.29999999999998,542.5,-0.008907029836591862
2024-04-01 18:00:00,Z1,7665.0,109.5,827.5624999999999,-0.008777640961579847
2024-04-10 19:00:00,Z4,8539.5,68.9,827.5624999999999,-0.008763270731352746
2024-04-30 19:00:00,Z4,8539.5,65.7,827.5624999999999,-0.008646487502631306
2024-04-24 20:00:00,Z3,4810.0,90.8,806.4,-0.008611018519231406
2024-04-03 18:00:00,Z1,7175.0,94.2,827.5624999999999,-0.008599797082240235
2024-02-08 18:00:00,Z6,7417.0,137.29999999999998,737.1,-0.00857462754340299
2024-04-12 18:00:00,Z1,7476.0,99.6,827.5624999999999,-0.008514662398377615
2024-04-02 18:00:00,Z6,8008.0,136.2,763.6,-0.00847540022730664
2024-05-20 19:00:00,Z4,8539.5,70.8,824.4,-0.008443177779114741
2024-03-22 20:00:00,Z4,8539.5,70.6,827.5624999999999,-0.008363854777469593
2024-02-29 09:00:00,Z6,7367.0,137.29999999999998,595.7,-0.008290432145448223
2024-02-05 18:00:00,Z4,8027.0,62.4,827.5624999999999,-0.008266655053974836
2024-05-07 19:00:00,Z4,8539.5,85.1,827.5624999999999,-0.00825480670792944
2024-01-04 07:00:00,Z6,7198.0,137.29999999999998,536.9,-0.008247099123066648
2024-02-29 17:00:00,Z6,7830.0,137.29999999999998,546.8,-0.008125185802761337
2024-05-18 21:00:00,Z4,3186.0,52.8,827.5624999999999,-0.00798263790406517
